	logFC	logCPM	PValue	FDR
FGRRES_15377	-1.164159	1.651637	0.1398027	0.2269336
FGRRES_15382	-1.156591	0.7978639	0.08508746	0.152511
FGRRES_15387_M	-1.349161	1.145762	0.1670191	0.2613029
FGRRES_15397	0.4073471	0.7681054	0.6121799	0.7063564
FGRRES_15399	-3.0095221247585	5.97591945102819	8.72725893827896e-07	7.21927905923335e-06
FGRRES_15409	-0.399251	4.866255	0.4880826	0.5981436
FGRRES_15428	-1.498303	0.5781412	0.2174332	0.3215865
FGRRES_15451	6.82909062305917	3.82821161655094	5.12684053196054e-21	2.03815385689992e-19
FGRRES_15483	2.961232	0.01003448	0.01388212	0.03421657
FGRRES_15486	-1.877906	1.699722	0.0272813	0.06013079
FGRRES_15487	-9.1424563628361	2.7395770012961	4.05441831904228e-10	6.40503668363404e-09
FGRRES_15489	0.5450312	4.216523	0.3375884	0.4528978
FGRRES_15493	3.118141	0.9734326	0.00123031	0.004326816
FGRRES_15494	-0.8573602	1.969445	0.1910503	0.2913017
FGRRES_15499	-2.413255	1.264193	0.001845784	0.006148648
FGRRES_15510	0.1221177	1.53445	0.8354325	0.884753
FGRRES_15522	-0.8495465	1.68103	0.2140153	0.3177875
FGRRES_15527	-2.350477	0.8631504	0.003663549	0.01104181
FGRRES_15558	-3.317644	1.570824	0.0003207471	0.001357141
FGRRES_15560	2.265149	3.118922	0.002670131	0.008448116
FGRRES_15565_M	-0.5215464	0.8321583	0.531749	0.6371555
FGRRES_15571	-0.230254	2.958888	0.6974874	0.7782814
FGRRES_15573	-0.5742764	0.3560207	0.6363704	0.7264078
FGRRES_15575	-2.104952	0.6834188	0.01092781	0.02793205
FGRRES_15576	-0.6252727	0.5040686	0.4548413	0.567793
FGRRES_15580	-3.144197	2.56868	5.246665e-05	0.0002731034
FGRRES_15585	-2.842877	3.978914	0.0001499993	0.0006983881
FGRRES_15588	-0.2418016	1.913949	0.7240228	0.7998595
FGRRES_15592	-3.207023	2.020189	0.0006568214	0.00252068
FGRRES_15618	-7.94367784358295	1.65150458032473	1.13383279132488e-05	7.02769119603023e-05
FGRRES_15721	-2.76670730594717	7.66598246914827	2.66517054211696e-05	0.000149715817254634
FGRRES_15722	-3.15171563820309	4.14574031789912	5.62754468422791e-06	3.78412282886775e-05
FGRRES_15723	0.2903788	3.081641	0.6231404	0.7151256
FGRRES_15724	-1.4138	4.662963	0.04581192	0.0925797
FGRRES_15725	-0.9170288	7.476271	0.1200296	0.2015287
FGRRES_15726	-0.6877068	2.730421	0.3053649	0.4184922
FGRRES_15729_M	-2.961488	7.863395	6.176882e-05	0.0003175637
FGRRES_15730_M	-1.95772	5.986239	0.006210285	0.01727768
FGRRES_15732	-0.2997984	6.543486	0.581837	0.6814155
FGRRES_15733	0.01611605	5.375423	0.9778465	0.9813244
FGRRES_15734	-0.1178465	7.050584	0.8374701	0.8863055
FGRRES_15735	1.33264	6.261345	0.01759517	0.0416671
FGRRES_15737	-2.135882	5.546518	0.0004430652	0.001797602
FGRRES_15738_M	-0.5744221	4.91268	0.2804661	0.3923055
FGRRES_15739	3.582112	0.8839223	0.000508033	0.002022628
FGRRES_15742	0.6821842	0.56992	0.476299	0.5874842
FGRRES_15743	0.7630102	3.333354	0.2144279	0.3181824
FGRRES_15745	0.7241391	4.783465	0.1774081	0.2741188
FGRRES_15746	1.835103	5.214146	0.001236937	0.00434449
FGRRES_15747	-1.572937	3.995481	0.005804193	0.01627724
FGRRES_15749	-1.496885	6.228926	0.03247427	0.06951544
FGRRES_15750	-1.53661	6.200364	0.005018896	0.01439865
FGRRES_15751	-3.16358290929236	4.65275901577111	3.36761737750746e-07	3.10788702364698e-06
FGRRES_15752	2.155229	2.520286	0.001446629	0.00497001
FGRRES_15753	-1.733968	3.79366	0.003349235	0.01023346
FGRRES_15754	0.1191473	1.026899	0.9196513	0.9434022
FGRRES_15755	1.172932	1.088414	0.1599584	0.2527561
FGRRES_15756	-2.162101	3.791226	0.0009636084	0.003514127
FGRRES_15757	-1.377963	8.038711	0.0197839	0.04597745
FGRRES_15759	0.9839795	4.068158	0.07551481	0.1385566
FGRRES_15760_M	-0.2103149	3.959641	0.698263	0.7786598
FGRRES_15761	2.045579	1.522176	0.007542129	0.02041774
FGRRES_15762	-0.4549413	6.448291	0.4066266	0.5232533
FGRRES_15763	-2.66064602417094	6.87385957486552	9.43161231036123e-06	5.95469973265564e-05
FGRRES_15764	-1.119457	5.849045	0.04677837	0.09422526
FGRRES_15765	-0.2782735	3.414803	0.621371	0.7136988
FGRRES_15766	0.5629558	6.243007	0.2871975	0.3995255
FGRRES_15767	-0.08592285	6.468263	0.8745758	0.911497
FGRRES_15768_M	-0.7630843	1.816154	0.3315401	0.4460155
FGRRES_15771	-1.12765	6.856635	0.04327712	0.08846989
FGRRES_15772	-0.5987542	3.219916	0.3212587	0.4357732
FGRRES_15773	0.2294988	7.393214	0.7005663	0.7808613
FGRRES_15774	0.8832952	5.333095	0.08997963	0.1593065
FGRRES_15775	2.209501	3.996215	0.0007038706	0.00267757
FGRRES_15776	0.7871445	5.931417	0.1304816	0.21551
FGRRES_15777	-3.1011063614256	6.02276850640586	1.21006281533302e-07	1.22851372636195e-06
FGRRES_15779	0.7287194	5.451005	0.2071521	0.3098867
FGRRES_15780	-1.651303	4.448257	0.02842093	0.06218797
FGRRES_15782	-1.838079	1.81895	0.01927067	0.04499668
FGRRES_15783	-1.250615	4.776812	0.02593977	0.05780787
FGRRES_15784	0.9278088	3.297493	0.1404924	0.2277807
FGRRES_15785	0.01235793	4.753388	0.9779233	0.9813244
FGRRES_15787	-0.7979406	5.83001	0.129956	0.2148054
FGRRES_15788	-2.78295430123407	5.60689594775903	6.82671270252596e-07	5.83848013873241e-06
FGRRES_15789	-0.875053	4.179612	0.127834	0.2120083
FGRRES_15790	1.764285	2.722044	0.01627437	0.03906786
FGRRES_15791	1.648982	2.398716	0.01931438	0.04507935
FGRRES_15792	-4.50460473436532	3.54943049154322	5.50095096639684e-08	5.96421786596452e-07
FGRRES_15794	-5.4527807827893	3.87232388704018	1.08223086953558e-11	2.01811883626626e-10
FGRRES_15795	-0.8416434	5.504619	0.1321424	0.2174589
FGRRES_15796	0.3433961	6.032269	0.5093318	0.6174219
FGRRES_15797	-0.4468134	3.728619	0.5044511	0.6130803
FGRRES_15798	-3.247604	1.513003	0.000454342	0.001838544
FGRRES_15799	-0.7490953	6.212189	0.2818866	0.3938357
FGRRES_15800	-0.2790369	5.634802	0.6095789	0.7043288
FGRRES_15801	-1.514144	1.993034	0.08262419	0.1489321
FGRRES_15802	-1.739942	2.796095	0.01275771	0.03186638
FGRRES_15806	-0.84781	4.167605	0.158219	0.2503501
FGRRES_15807	-4.51609234719482	6.69274315956993	1.19981608179274e-05	7.39382137558831e-05
FGRRES_15808	-2.202341	3.168998	0.00210058	0.006856421
FGRRES_15810	-0.1038418	4.447709	0.1122826	0.1910504
FGRRES_15811	-2.050669	3.400639	0.001261875	0.004420347
FGRRES_15812	-1.452533	5.786989	0.007390036	0.02007109
FGRRES_15813	-1.052811	5.789989	0.04864265	0.09715103
FGRRES_15814	1.395609	6.53014	0.01050479	0.0270547
FGRRES_15815	-1.47139	5.884764	0.01672928	0.03996541
FGRRES_15816	0.365321	2.574302	0.5784892	0.6787398
FGRRES_15817	-0.2978391	1.848712	0.6729286	0.7579962
FGRRES_15818	-1.735935	5.684508	0.002251664	0.007301258
FGRRES_15819	-2.47681981442482	5.25241244874133	4.72711094573688e-06	3.25735460914809e-05
FGRRES_15820	1.001702	3.08487	0.1020231	0.1769911
FGRRES_15828	-8.78365840154846	5.99215820330397	4.93537473846725e-12	9.6685238333186e-11
FGRRES_15829	-0.2992947	2.826394	0.6048801	0.7004656
FGRRES_15830	0.9734992	2.406659	0.1319298	0.2171911
FGRRES_15831	-1.451869	5.375603	0.007399376	0.02009142
FGRRES_15832	0.3559695	3.436988	0.5878216	0.6867199
FGRRES_15834_M	-3.16338705695771	6.92713733760403	3.24488462352205e-05	0.000178402901819072
FGRRES_15835	-3.11778380751368	8.08664909016497	6.12824350968815e-07	5.30610104922876e-06
FGRRES_15836	2.126967	1.421686	0.004800614	0.01390474
FGRRES_15837	-1.736273	2.486508	0.01103279	0.02814074
FGRRES_15838	-2.006754	7.657728	0.001330079	0.00461862
FGRRES_15839	2.085689	3.609578	0.001032327	0.003722209
FGRRES_15840	2.3594609494619	6.40218140395778	2.62453042533088e-05	0.000147668729105695
FGRRES_15841	-0.3266993	5.620617	0.5393847	0.6439981
FGRRES_15842	-5.40374748759169	10.4857222698566	4.32429277463941e-09	5.80118040582961e-08
FGRRES_15843	-2.524493	7.999214	8.776017e-05	0.0004361086
FGRRES_15844	-1.411811	7.272625	0.02520245	0.05646618
FGRRES_15845	-1.580409	6.580387	0.01739208	0.04127624
FGRRES_15846	1.0851	9.537826	0.1094696	0.1872752
FGRRES_15847	2.056438	2.307623	0.00270393	0.008533222
FGRRES_15848	-2.16778	5.366284	6.354329e-05	0.0003256069
FGRRES_15851	0.6668579	3.21943	0.2722143	0.3833424
FGRRES_15852	0.5337027	6.826032	0.3340238	0.4488807
FGRRES_15854	-0.6899379	4.72857	0.3079443	0.4213464
FGRRES_15855_M	-1.07401	6.110902	0.0523402	0.103038
FGRRES_15856	-4.10189032255452	6.91533498336563	5.59122323379296e-10	8.66879225090785e-09
FGRRES_15857	-1.13447	2.427052	0.1382495	0.2249845
FGRRES_15858	1.614764	2.00132	0.03473819	0.07376727
FGRRES_15859_M	0.9147318	7.075683	0.1172748	0.1978829
FGRRES_15860	2.350571	2.510927	0.0005727148	0.002236658
FGRRES_15861	1.410445	6.319693	0.01190768	0.03009642
FGRRES_15862	0.8110088	3.43634	0.1744788	0.2702852
FGRRES_15864_M	5.39409879921042	4.46241406739658	8.1320609771259e-16	2.31039941844889e-14
FGRRES_15866_M	0.1822224	5.155398	0.7181077	0.7951865
FGRRES_15867_M	-2.324973	8.731873	0.000256836	0.001123968
FGRRES_15902	-0.557645	1.282013	0.3707481	0.4864276
FGRRES_15903	1.307675	7.849268	0.02837988	0.06212324
FGRRES_15904	-4.36131865487142	7.23355568846705	1.61237877244439e-11	2.9609385477731e-10
FGRRES_15905	-0.7865635	5.314057	0.1324728	0.2178704
FGRRES_15907	-1.827303	6.849337	0.001605355	0.005434471
FGRRES_15908	1.715875	5.874538	0.003158614	0.00975539
FGRRES_15909	-0.2687148	4.962962	0.6024811	0.6982835
FGRRES_15910	-4.10806	8.458011	0.001082533	0.003876479
FGRRES_15911	1.256803	7.861065	0.03379211	0.07202288
FGRRES_15912	-1.080499	5.075916	0.06040112	0.1157777
FGRRES_15913	0.4692447	1.200998	0.5071017	0.6154058
FGRRES_15914_M	-1.936275	8.786983	0.002722171	0.008583302
FGRRES_15915	-0.364611	6.354901	0.4964619	0.6056768
FGRRES_15916	-2.190426	9.151032	0.001909568	0.006328105
FGRRES_15917_M	9.0117267909407	6.66347382303929	5.97741186036621e-118	1.20134909112138e-115
FGRRES_15918	3.152279	2.303212	0.0002859251	0.001232874
FGRRES_15919	-4.67096659125818	7.08796394241011	1.76953314117769e-13	4.01772869899612e-12
FGRRES_15922	0.1547136	4.765834	0.761418	0.8310392
FGRRES_15923	-0.7037656	5.418776	0.2139534	0.3177389
FGRRES_15924	2.023944	6.141119	0.0002024522	0.0009120853
FGRRES_15925	-0.3385573	2.143606	0.5671093	0.6684954
FGRRES_15926	-1.516439	6.21362	0.02065374	0.04776371
FGRRES_15927	-1.245752	7.074437	0.03054343	0.065994
FGRRES_15928	0.3317565	1.601749	0.6000891	0.6965526
FGRRES_15929	-0.06880851	2.219033	0.9271236	0.9487151
FGRRES_15930	-0.9901144	5.24087	0.05790443	0.1117817
FGRRES_16000	0.5704084	1.138586	0.5195911	0.6264582
FGRRES_16001	0.3599636	-0.0242248	0.6062327	0.7013584
FGRRES_16002	-0.6052071	4.88441	0.2418145	0.3485738
FGRRES_16003	0.2407219	6.473627	0.6619501	0.749285
FGRRES_16004	-0.5139097	7.162338	0.4055201	0.5221758
FGRRES_16005	-0.8821889	4.382058	0.1087283	0.1863595
FGRRES_16006_M	-0.9779203	9.194768	0.1312229	0.2163601
FGRRES_16007	-1.976352	7.760188	0.001367541	0.00472974
FGRRES_16008	0.3194207	4.963327	0.5415077	0.6459643
FGRRES_16009	-0.6812337	4.74748	0.1920976	0.292495
FGRRES_16010	1.657173	4.05595	0.009209472	0.02414844
FGRRES_16013	-3.80001906513491	6.78863061659166	3.97080756324905e-10	6.28209540582244e-09
FGRRES_16014	-1.712135	5.125976	0.002744503	0.008651203
FGRRES_16015	-0.479271	4.93062	0.3692499	0.4849896
FGRRES_16016	-2.68584471588931	5.59348512430794	1.90972993963335e-06	1.45423673904686e-05
FGRRES_16017	-0.6542157	6.303148	0.2512151	0.3597358
FGRRES_16018_M	8.92192617421358	2.32867620780763	8.47586490459598e-11	1.43957060734867e-09
FGRRES_16019	-0.3278988	5.540173	0.53592	0.6408937
FGRRES_16020	-1.075791	5.442531	0.0379149	0.07922418
FGRRES_16021_M	-1.483383	8.324809	0.01337417	0.03316953
FGRRES_16022	0.1807698	6.532269	0.7484943	0.8205463
FGRRES_16023	0.5655311	4.795534	0.2976762	0.4099848
FGRRES_16025	2.68579086572499	5.48753366907181	7.08069789347409e-07	6.02247760484908e-06
FGRRES_16026	-0.2857672	5.00053	0.4776836	0.5885899
FGRRES_16027	-1.462468	6.347401	0.03519879	0.07456812
FGRRES_16028	1.208675	4.586355	0.0359917	0.07580398
FGRRES_16029	0.1216946	4.220809	0.8558292	0.8988981
FGRRES_16031	0.3881323	4.119903	0.4988868	0.607814
FGRRES_16032	-5.60437996395014	6.12284378932547	5.07669853985123e-20	1.89991066389674e-18
FGRRES_16033	1.104386	2.331211	0.1012309	0.1758698
FGRRES_16034	-1.735768	5.851669	0.001251844	0.004389747
FGRRES_16036	-2.9664064658835	5.6090906865929	3.70798149047788e-07	3.39314697438081e-06
FGRRES_16037	-0.6459925	3.769369	0.2625884	0.3728247
FGRRES_16038	-1.770831	5.594744	0.001621841	0.00548344
FGRRES_16039	-0.7589625	1.428437	0.2796	0.3912454
FGRRES_16040	-1.543807	6.361804	0.005524599	0.01558577
FGRRES_16041	-3.32343450446819	5.37850025265525	1.67597586520612e-07	1.64460814331664e-06
FGRRES_16042	0.1059364	4.341314	0.8474733	0.8933354
FGRRES_16116	3.39358599115849	7.64987635218683	4.10459874302576e-08	4.56426333586666e-07
FGRRES_16117	-1.834848	3.624089	0.004318931	0.01273041
FGRRES_16118	1.429297	4.710291	0.009899891	0.02575965
FGRRES_16121	-3.431151	0.857181	0.005311956	0.01508785
FGRRES_16122	-1.501607	6.400569	0.007375927	0.0200428
FGRRES_16123_4_M	0.1611689	7.14073	0.7769989	0.8426028
FGRRES_16125_M	-0.2760803	3.306284	0.6574628	0.7449581
FGRRES_16126	0.4154991	2.908361	0.4944477	0.6038304
FGRRES_16128	-1.533574	5.327598	0.0039711	0.01182721
FGRRES_16129	0.7347955	3.840173	0.1910251	0.2913017
FGRRES_16130	2.862949	-0.05122089	0.009909208	0.02577772
FGRRES_16131	2.63319	2.552004	0.000388416	0.001603453
FGRRES_16132	0.0213422	6.95422	0.9786291	0.9813244
FGRRES_16133	-1.322085	2.340504	0.05571387	0.108373
FGRRES_16136	-1.069352	2.90497	0.08596052	0.1536675
FGRRES_16137	-0.4935268	3.561463	0.4333527	0.5486034
FGRRES_16138	2.318381	4.260445	0.0001801364	0.0008200589
FGRRES_16140	-0.6387785	1.094272	0.5600402	0.6617437
FGRRES_16141	-1.324307	2.764168	0.06752697	0.1267722
FGRRES_16142	-2.930596	2.734301	0.002066841	0.006772772
FGRRES_16143	-0.03410983	3.519141	0.4554444	0.5683498
FGRRES_16144	2.028616	5.395777	0.0001190152	0.0005687678
FGRRES_16145	0.07902859	7.631829	0.9020917	0.9314005
FGRRES_16146	-1.652744	6.412501	0.004087171	0.01211638
FGRRES_16147	-0.1134326	6.093778	0.8255098	0.8774123
FGRRES_16148	2.294316	2.412134	0.001107552	0.003956635
FGRRES_16149_M	-0.1592831	5.221822	0.754952	0.8257074
FGRRES_16151	-1.274301	10.43593	0.03985276	0.08262054
FGRRES_16161_M	-6.11812056199329	4.08459903261472	2.09724324247278e-13	4.73209582340065e-12
FGRRES_16162	2.513915	3.483289	0.0009643208	0.003514363
FGRRES_16164	-0.2273512	4.285428	0.6755296	0.7598221
FGRRES_16165	-0.9032513	3.829521	0.1174871	0.1981797
FGRRES_16394	3.47675300167246	4.27760579704545	9.81935634183613e-09	1.22775892140493e-07
FGRRES_16395_M	-1.522313	4.781703	0.01967206	0.04576885
FGRRES_16396	-0.1907526	5.375431	0.7094734	0.7878817
FGRRES_16399	-0.5138468	4.994506	0.3274722	0.4420467
FGRRES_16400	6.14387924580328	6.55308823197613	1.69132130906744e-34	1.07344503902391e-32
FGRRES_16401	1.852583	4.979682	0.0005045927	0.002012622
FGRRES_16440	0.2796328	3.734323	0.6254868	0.7173632
FGRRES_16442	0.7727673	0.4900128	0.3575496	0.4733455
FGRRES_16443	0.5657781	1.11242	0.4548193	0.567793
FGRRES_16444_M	0.5958317	4.318871	0.2999198	0.4123267
FGRRES_16445	7.07525000154165	0.688310719820451	1.8618679799795e-05	0.000109108278545991
FGRRES_16446_M	-1.631053	4.737162	0.006535177	0.01805986
FGRRES_16447	0.7416663	1.998466	0.2824448	0.394311
FGRRES_16449	-0.009375796	1.343097	0.980536	0.9813244
FGRRES_16450	-0.7902375	2.693463	0.2384533	0.3450118
FGRRES_16451	0.0464025	7.566757	0.9376088	0.955549
FGRRES_16452	0.8442176	5.585696	0.1732224	0.2686841
FGRRES_16454	0.1527274	6.109542	0.7728596	0.8394958
FGRRES_16455	1.266281	5.135414	0.01954175	0.04555125
FGRRES_16457	-1.383806	1.428614	0.09862535	0.172004
FGRRES_16458	2.536062	-0.2227638	0.02578751	0.05749217
FGRRES_16459	1.675844	4.758492	0.0130424	0.03240596
FGRRES_16460	-0.780862	2.286191	0.2706174	0.3815786
FGRRES_16461	-1.971629	5.622203	0.0002197577	0.0009798808
FGRRES_16462	-3.91031746695287	8.76440263109828	2.63693345814056e-09	3.68796892025767e-08
FGRRES_16463_M	0.4334211	4.340532	0.4577438	0.5701703
FGRRES_16464	-0.3422107	6.009173	0.5485392	0.6517018
FGRRES_16465	1.141885	2.528791	0.07616478	0.1395214
FGRRES_16466	-2.078255	3.339717	0.006884562	0.01893516
FGRRES_16467	2.54095373608724	5.6900588099396	6.48640867334093e-06	4.30125479867269e-05
FGRRES_16469	-1.743736	6.147023	0.004222912	0.01248108
FGRRES_16471_M	-0.4601684	4.096715	0.3993367	0.516081
FGRRES_16472	2.935984	1.743897	0.000180822	0.0008224899
FGRRES_16473_M	0.1041168	6.821393	0.8544547	0.8978889
FGRRES_16474	-0.6545435	3.176917	0.2933061	0.4058417
FGRRES_16475	0.2468732	5.238993	0.6534681	0.7416176
FGRRES_16476	-1.090346	4.881859	0.04038037	0.0835501
FGRRES_16477	-1.44945	7.408994	0.0156163	0.03772172
FGRRES_16478_M	-0.3586166	2.251567	0.5791991	0.6791322
FGRRES_16479	-1.227716	4.967024	0.02188221	0.05010287
FGRRES_16481	-0.24505	5.524351	0.6434913	0.7332855
FGRRES_16482	-1.904429	7.837147	0.005761369	0.0161948
FGRRES_16483	-2.552727	6.054473	0.0005602415	0.002195847
FGRRES_16484	-0.4472286	2.251493	0.4957155	0.6051063
FGRRES_16485	-0.906578	5.146495	0.08411419	0.1510909
FGRRES_16486	-1.023941	5.53597	0.08850197	0.1573516
FGRRES_16487	0.4353997	4.962011	0.4302377	0.5454871
FGRRES_16488	-0.06758375	4.205631	0.9011094	0.9310492
FGRRES_16490	0.3443925	3.450428	0.5640524	0.6654703
FGRRES_16491	-1.065908	7.151224	0.06429013	0.1217698
FGRRES_16492	-1.418677	3.317059	0.02304712	0.05219749
FGRRES_16493	-1.374744	3.990883	0.02101168	0.04848816
FGRRES_16494	0.6821175	4.896764	0.1977096	0.2988267
FGRRES_16497	0.2862479	1.926687	0.6695528	0.7556054
FGRRES_16498	0.882926	11.74423	0.1463855	0.2350876
FGRRES_16499_M	0.05981085	5.72156	0.9149907	0.9409128
FGRRES_16500	-0.6596567	4.984597	0.2085516	0.3115929
FGRRES_16501	-0.4193656	5.820627	0.4806849	0.5912812
FGRRES_16504	-0.493412	5.726881	0.3496879	0.4654928
FGRRES_16505	-0.9321582	2.155203	0.1664475	0.2607094
FGRRES_16507	-0.6512726	5.052619	0.2103298	0.3136882
FGRRES_16508	0.0804304	5.225916	0.8786683	0.9141284
FGRRES_16509_M	0.2506763	4.428127	0.7074829	0.7863095
FGRRES_16510	0.5155829	2.170678	0.4409165	0.5551997
FGRRES_16511	-3.05915332014962	8.27981589330749	1.61140369998729e-05	9.58802870392658e-05
FGRRES_16512	0.3503652	5.280199	0.6107139	0.7053398
FGRRES_16513	1.009027	3.624709	0.1031172	0.1786037
FGRRES_16514	-0.8745239	8.971629	0.143296	0.231311
FGRRES_16515	-2.41399	7.169835	0.0001144302	0.0005492751
FGRRES_16516	-0.9329678	5.778199	0.08944223	0.1586162
FGRRES_16518	-1.300019	5.242226	0.01237747	0.03103806
FGRRES_16519	-1.672255	5.904136	0.002245584	0.007290942
FGRRES_16520	0.4233857	3.220359	0.4997358	0.6086447
FGRRES_16521_M	-0.5351724	5.064553	0.3009703	0.4133675
FGRRES_16522	-1.551836	3.572591	0.01184572	0.02996773
FGRRES_16523	0.292488	4.304001	0.5905338	0.6889244
FGRRES_16524	-1.08311	3.57651	0.1230475	0.2054515
FGRRES_16526	3.12842815035518	4.65613086893533	6.84463659681255e-07	5.84920007757532e-06
FGRRES_16527	-2.208201	7.587362	0.00254801	0.00812384
FGRRES_16530	2.93270841137019	3.21276618452998	1.33665186625245e-05	8.1406749183153e-05
FGRRES_16531	1.144797	4.643362	0.03026752	0.06556467
FGRRES_16532	5.88747793734277	7.6615761276982	7.89083932045959e-07	6.63356151393865e-06
FGRRES_16533	-0.3143034	5.557677	0.5647704	0.6662449
FGRRES_16543	1.840502	1.774904	0.01097228	0.02801273
FGRRES_16544	0.5849652	2.776888	0.4009711	0.5178793
FGRRES_16545	0.9165919	5.733642	0.08201274	0.1481252
FGRRES_16565_M	6.159122	-0.01551768	0.0007515648	0.002839099
FGRRES_16566	1.214123	4.373608	0.03503128	0.07428575
FGRRES_16567	-0.6637552	6.831527	0.2342868	0.3412582
FGRRES_16568_M	-0.2731136	5.066934	0.6169198	0.7100892
FGRRES_16569	0.8382961	3.508102	0.1153448	0.1952639
FGRRES_16570	0.4921878	1.051314	0.5786573	0.6788585
FGRRES_16571	-0.09009034	4.892143	0.8585648	0.9004642
FGRRES_16572	-0.1721228	4.829496	0.7659636	0.8345222
FGRRES_16573	0.6623375	4.764526	0.2053336	0.3076319
FGRRES_16574	0.7724628	5.446131	0.1412032	0.2287281
FGRRES_16575	-3.44505330634682	4.53602718184877	1.33172673586233e-07	1.3419898109855e-06
FGRRES_16576_M	-3.62240589338443	6.32855847934742	6.0008765466562e-10	9.26422662316639e-09
FGRRES_16578	-0.1129249	6.57573	0.8464508	0.8925658
FGRRES_16579	1.211073	3.712413	0.04091533	0.0844957
FGRRES_16580	0.603078	6.05755	0.2626913	0.372922
FGRRES_16581	3.29187445593474	6.31122532306291	5.89536745982255e-08	6.34117175832053e-07
FGRRES_16582	1.06351	2.582097	0.1190686	0.2002249
FGRRES_16583	-0.8139102	5.186738	0.1233965	0.2057429
FGRRES_16585	-1.028833	6.125802	0.06453241	0.1220795
FGRRES_16586	-0.009265978	6.405067	0.978839	0.9813244
FGRRES_16587	2.721882	3.580468	5.315406e-05	0.0002761517
FGRRES_16588	-1.30787	4.495339	0.02980404	0.06466677
FGRRES_16590	-0.2094988	3.840458	0.6983042	0.7786598
FGRRES_16591	-0.1440392	5.023332	0.776424	0.8422318
FGRRES_16592	1.287167	2.418788	0.05771433	0.1115139
FGRRES_16593	0.1289538	4.727593	0.7984723	0.8589375
FGRRES_16594	3.14177108845002	5.94195395086613	7.51397786103964e-07	6.3561341953128e-06
FGRRES_16595	0.8271401	8.412728	0.1968396	0.298033
FGRRES_16596	0.02911639	5.643071	0.9655479	0.9771625
FGRRES_16597	0.5114192	3.187942	0.4079263	0.5243041
FGRRES_16598	-0.6205579	4.571375	0.2440178	0.3512024
FGRRES_16599	-0.3810753	4.150532	0.4821925	0.5927675
FGRRES_16600	0.9663691	4.24045	0.08597339	0.1536675
FGRRES_16601	-0.7670773	4.182465	0.1933172	0.2937241
FGRRES_16602_M	-0.6913133	6.142675	0.1931637	0.2935732
FGRRES_16604	0.4089784	7.409069	0.4736934	0.585268
FGRRES_16605	0.2651506	5.342521	0.6267507	0.7184675
FGRRES_16606	-3.83186669356064	7.28472942604638	1.00501350265918e-07	1.03781270640914e-06
FGRRES_16607	1.032924	1.302777	0.1870738	0.2861609
FGRRES_16608	-0.6871625	7.808708	0.2844191	0.3963534
FGRRES_16609	0.6727054	4.865241	0.205046	0.3072859
FGRRES_16610_M	-1.229653	6.000582	0.02078851	0.04802421
FGRRES_16611_M	0.2734352	4.036869	0.6356205	0.7257274
FGRRES_16612	-2.39902	6.185148	6.621822e-05	0.0003380369
FGRRES_16613	0.9012324	7.490916	0.1229463	0.2053456
FGRRES_16614	-0.9267641	6.291564	0.0933298	0.1641933
FGRRES_16615	0.5538272	5.18528	0.2962706	0.4087231
FGRRES_16616	-0.6162693	2.401862	0.341963	0.4575104
FGRRES_16617	-1.543486	2.034384	0.03034762	0.06567551
FGRRES_16618	-0.7649149	5.683173	0.1440154	0.2321401
FGRRES_16619	1.389643	1.042479	0.07947289	0.1444272
FGRRES_16620	-1.517026	6.590781	0.03292516	0.07035572
FGRRES_16621	-8.04626558697292	7.99339702405637	5.15607760196717e-106	9.32648503569162e-104
FGRRES_16623	0.3455443	1.732637	0.3881675	0.5046456
FGRRES_16624	0.07599501	5.383969	0.8887408	0.9216966
FGRRES_16625	-0.527385	3.735016	0.35465	0.4704824
FGRRES_16626	-1.830176	5.147295	0.0008214366	0.003066753
FGRRES_16627	-0.09275933	11.8959	0.884911	0.9188614
